clock_offset,imu_longitude,imu_latitude,roll,pitch,yaw,accel_x,accel_y,accel_z,accel_composite,gyro_composite,vel_composite,compass_interference,temperature,tilt_inclination,imu_pos_north,imu_pos_east,imu_pos_down,delta_vel_north,delta_vel_east,delta_vel_down,pos_error,total_gyro_z,total_gyro_x,total_gyro_y,dist_travelled,direction_travel_magnetic,direction_travel_true,altitude_counter,gps_longitude,gps_latitude,gps_timestamp,gps_heightMSL,gps_hdop,gps_pdop,gps_speed_accuracy,num_satellites,gps_vel_north,gps_vel_east,gps_vel_down,control_mode,battery_very_low,battery_level1,batter_go_home,batter_go_home_time,batter_land_time,oa_emergency_brake,hover_point_uncertainty3,velocity_uncertainty3,flight_sequence,anomaly_label,anomaly_score
37.264,-106.21655863784896,39.96067501853422,8.461350153566256,-16.988459234565017,-166.817743826633,-0.25397342,-0.16846508,-1.0083159,1.053368,8.074192,12.180765,1494.0,65.01,18.767954041012626,-59.61212293830545,-9.02952410496798,-12.463245092566051,0.539834511349909,0.1154032927402881,0.0250042498111724,False,-624.7733310886426,-549.1186487422508,-118.55105620720492,290.5240335253398,-167.9316308767269,-167.9316308767269,13259.0,-106.2165553,39.9606887,2018-06-19 20:09:02+00:00,2497.768,0.66,1.09,7.43,8.0,-11.84,-2.52,-0.25,GPS_Atti,0.0,0.0,18.0,38.0,4.0,False,0.0,0.11908063,flight03,1,0.09776881078820171
37.304,-106.2165615602766,39.96066455652411,8.39194080171113,-17.00020102797165,-166.83044326909888,-0.26057345,-0.16068855,-0.92480546,0.97415835,10.12069,12.215248,1493.0,65.02,18.750572365993637,-60.85552513917287,-9.295436017775478,-12.47916940506961,0.619374108472778,0.1406385097586122,0.0476913720369338,False,-624.6986255369804,-549.1885231516624,-119.02934988742705,291.71372180275284,-167.9149862240977,-167.9149862240977,13299.0,-106.2165553,39.9606887,2018-06-19 20:09:02+00:00,2497.768,0.66,1.09,7.43,8.0,-11.84,-2.52,-0.25,GPS_Atti,0.0,0.0,18.0,38.0,4.0,False,0.0,0.11908063,flight03,1,0.09818670974333088
37.393,-106.2165615602766,39.96066455652411,8.39194080171113,-17.00020102797165,-166.83044326909888,-0.26057345,-0.16068855,-0.92480546,0.97415835,10.12069,12.215248,1493.0,65.02,18.750572365993637,-60.85552513917287,-9.295436017775478,-12.47916940506961,0.619374108472778,0.1406385097586122,0.0476913720369338,False,-624.6986255369804,-549.1885231516624,-119.02934988742705,291.71372180275284,-167.9149862240977,-167.9149862240977,13299.0,-106.2165553,39.9606887,2018-06-19 20:09:02+00:00,2497.768,0.66,1.09,7.43,8.0,-11.84,-2.52,-0.25,GPS_Atti,0.0,0.0,18.0,38.0,4.0,False,0.0,0.11908063,flight03,1,0.09818670974333088
37.435,-106.21656482155068,39.96065351661179,8.931366022541546,-17.280756707962418,-166.7467209964613,-0.26365808,-0.14652334,-0.92682016,0.97466934,4.5871325,12.242459,1487.0,64.98,19.215445345867803,-62.10170488979861,-9.560237688347092,-12.493545957124338,0.6514356853160397,0.1235121879660097,0.1774712480528288,False,-624.6091541721137,-548.7819868095191,-119.65400297628726,292.9723789348903,-167.24188965909946,-167.24188965909946,13339.0,-106.2165553,39.9606887,2018-06-19 20:09:02+00:00,2497.768,0.66,1.09,7.43,8.0,-11.84,-2.52,-0.25,GPS_Atti,0.0,0.0,18.0,38.0,4.0,False,0.0,0.11908063,flight03,1,0.09978901514110089
37.472,-106.21656482155068,39.96065351661179,8.931366022541546,-17.280756707962418,-166.7467209964613,-0.26365808,-0.14652334,-0.92682016,0.97466934,4.5871325,12.242459,1487.0,64.98,19.215445345867803,-62.10170488979861,-9.560237688347092,-12.493545957124338,0.6514356853160397,0.1235121879660097,0.1774712480528288,False,-624.6091541721137,-548.7819868095191,-119.65400297628726,292.9723789348903,-167.24188965909946,-167.24188965909946,13339.0,-106.2165613,39.9606672,2018-06-19 20:09:03+00:00,2497.822,0.66,1.09,7.43,8.0,-11.91,-2.54,-0.26,GPS_Atti,0.0,0.0,18.0,38.0,4.0,False,0.0,0.11813989,flight03,1,0.09978901514110089
37.513,-106.21656792048503,39.960643007494056,8.80424891144245,-17.323183651485284,-166.81303606987518,-0.2590127,-0.14545575,-0.9782652,1.0223736,5.4298654,12.27451,1502.0,65.03,19.200555661856026,-63.35081970621036,-9.824489077447629,-12.503594508978765,0.6827419521007076,0.1315614376150575,0.1466657347900801,False,-624.5772710983067,-548.9629958692638,-120.02195253215535,294.17041617964355,-167.26390755148677,-167.26390755148677,13379.0,-106.2165613,39.9606672,2018-06-19 20:09:03+00:00,2497.822,0.66,1.09,7.43,8.0,-11.91,-2.54,-0.26,GPS_Atti,0.0,0.0,18.0,39.0,4.0,False,0.0,0.11813989,flight03,1,0.09730161199050391
37.601,-106.21656792048503,39.960643007494056,8.80424891144245,-17.323183651485284,-166.81303606987518,-0.2590127,-0.14545575,-0.9782652,1.0223736,5.4298654,12.27451,1502.0,65.03,19.200555661856026,-63.35081970621036,-9.824489077447629,-12.503594508978765,0.6827419521007076,0.1315614376150575,0.1466657347900801,False,-624.5772710983067,-548.9629958692638,-120.02195253215535,294.17041617964355,-167.26390755148677,-167.26390755148677,13379.0,-106.2165613,39.9606672,2018-06-19 20:09:03+00:00,2497.822,0.66,1.09,7.43,8.0,-11.91,-2.54,-0.26,GPS_Atti,0.0,0.0,18.0,39.0,4.0,False,0.0,0.11813989,flight03,1,0.09730161199050391
37.643,-106.21657092507694,39.96063217956606,8.48310366418297,-17.44294405913467,-166.86198876024446,-0.24694581,-0.15689303,-0.9783512,1.0211605,3.0766616,12.327326,1502.0,65.0,19.1780492519808,-64.60385650657486,-10.089747025162046,-12.513543468372786,0.5377652087194384,-0.0004909424190833,0.1756148762924604,False,-624.6164795567522,-549.1310230362467,-120.02647345416696,295.4013582231824,-167.99275926650864,-167.99275926650864,13419.0,-106.2165613,39.9606672,2018-06-19 20:09:03+00:00,2497.822,0.66,1.09,7.43,8.0,-11.91,-2.54,-0.26,GPS_Atti,0.0,0.0,18.0,39.0,4.0,False,0.0,0.11813989,flight03,1,0.09787487588980692
37.68,-106.21657092507694,39.96063217956606,8.48310366418297,-17.44294405913467,-166.86198876024446,-0.24694581,-0.15689303,-0.9783512,1.0211605,3.0766616,12.327326,1502.0,65.0,19.1780492519808,-64.60385650657486,-10.089747025162046,-12.513543468372786,0.5377652087194384,-0.0004909424190833,0.1756148762924604,False,-624.6164795567522,-549.1310230362467,-120.02647345416696,295.4013582231824,-167.99275926650864,-167.99275926650864,13419.0,-106.2165673,39.9606457,2018-06-19 20:09:03+00:00,2497.866,0.66,1.09,7.42,8.0,-11.97,-2.54,-0.24,GPS_Atti,0.0,0.0,18.0,39.0,4.0,False,0.0,0.118257664,flight03,1,0.09787487588980692
37.721,-106.21657380091432,39.96062182078628,8.663936189335399,-16.94104760887175,-166.81477247616456,-0.24624884,-0.15264028,-1.0054027,1.0463135,10.799086,12.380328,1497.0,65.01,18.8084881055496,-65.86190001713771,-10.356081330406573,-12.524953722837196,0.5899607577306689,0.008911571084945,0.1873603731440398,False,-624.6430113929803,-548.9311777465207,-119.34177770678794,296.57899181508253,-167.9869684784852,-167.9869684784852,13459.0,-106.2165673,39.9606457,2018-06-19 20:09:03+00:00,2497.866,0.66,1.09,7.42,8.0,-11.97,-2.54,-0.24,GPS_Atti,0.0,0.0,18.0,39.0,4.0,False,0.0,0.118257664,flight03,1,0.09859424436787168
37.811,-106.21657380091432,39.96062182078628,8.663936189335399,-16.94104760887175,-166.81477247616456,-0.24624884,-0.15264028,-1.0054027,1.0463135,10.799086,12.380328,1497.0,65.01,18.8084881055496,-65.86190001713771,-10.356081330406573,-12.524953722837196,0.5899607577306689,0.008911571084945,0.1873603731440398,False,-624.6430113929803,-548.9311777465207,-119.34177770678794,296.57899181508253,-167.9869684784852,-167.9869684784852,13459.0,-106.2165673,39.9606457,2018-06-19 20:09:03+00:00,2497.866,0.66,1.09,7.42,8.0,-11.97,-2.54,-0.24,GPS_Atti,0.0,0.0,18.0,39.0,4.0,False,0.0,0.118257664,flight03,1,0.09859424436787168
37.852,-106.216576972963,39.96061036493028,8.460249720737794,-16.48793365489993,-166.87809582300844,-0.24863335,-0.15455353,-1.0168439,1.0581478,2.2385764,12.430881,1491.0,65.05,18.327790955657143,-67.12586959210535,-10.623917563938424,-12.539726817035712,0.6373927035314502,0.0253502936954186,0.2526217967318389,False,-624.629440082683,-548.9099410962242,-118.7363140234956,297.88119791373845,-168.01763913905654,-168.01763913905654,13499.0,-106.2165673,39.9606457,2018-06-19 20:09:03+00:00,2497.866,0.66,1.09,7.42,8.0,-11.97,-2.54,-0.24,GPS_Atti,0.0,0.0,18.0,39.0,4.0,False,0.0,0.118257664,flight03,1,0.09304376210697524
37.889,-106.216576972963,39.96061036493028,8.460249720737794,-16.48793365489993,-166.87809582300844,-0.24863335,-0.15455353,-1.0168439,1.0581478,2.2385764,12.430881,1491.0,65.05,18.327790955657143,-67.12586959210535,-10.623917563938424,-12.539726817035712,0.6373927035314502,0.0253502936954186,0.2526217967318389,False,-624.629440082683,-548.9099410962242,-118.7363140234956,297.88119791373845,-168.01763913905654,-168.01763913905654,13499.0,-106.2165734,39.9606239,2018-06-19 20:09:03+00:00,2497.906,0.66,1.09,7.42,8.0,-12.08,-2.61,-0.24,GPS_Atti,0.0,0.0,18.0,39.0,4.0,False,0.0,0.1179326,flight03,1,0.09318768858970378
37.929,-106.2165799977552,39.96059946514232,8.611046466449123,-16.472459423517485,-166.80468791660084,-0.24278955,-0.14261822,-0.981847,1.0214256,4.9881043,12.485671,1495.0,64.97,18.3771174017036,-68.39577046744603,-10.893523505550524,-12.560347605907776,0.5694819942490756,0.119539605055146,0.2994151830719802,False,-624.6408309299952,-548.8259630872724,-118.8605766174223,299.1203137925739,-167.9917507106916,-167.9917507106916,13539.0,-106.2165734,39.9606239,2018-06-19 20:09:03+00:00,2497.906,0.66,1.09,7.42,8.0,-12.08,-2.61,-0.24,GPS_Atti,0.0,0.0,18.0,39.0,4.0,False,0.0,0.1179326,flight03,1,0.10138764764717245
38.018,-106.2165799977552,39.96059946514232,8.611046466449123,-16.472459423517485,-166.80468791660084,-0.24278955,-0.14261822,-0.981847,1.0214256,4.9881043,12.485671,1495.0,64.97,18.3771174017036,-68.39577046744603,-10.893523505550524,-12.560347605907776,0.5694819942490756,0.119539605055146,0.2994151830719802,False,-624.6408309299952,-548.8259630872724,-118.8605766174223,299.1203137925739,-167.9917507106916,-167.9917507106916,13539.0,-106.2165734,39.9606239,2018-06-19 20:09:03+00:00,2497.906,0.66,1.09,7.42,8.0,-12.08,-2.61,-0.24,GPS_Atti,0.0,0.0,18.0,39.0,4.0,False,0.0,0.1179326,flight03,1,0.10138764764717245
38.06,-106.21658317080944,39.960588112464535,8.56553514639965,-16.275027443244383,-166.81280434033647,-0.22955048,-0.14368328,-0.9767451,1.0135924,4.108039,12.560008,1490.0,64.98,18.185948974439626,-69.67107722871083,-11.166123560000392,-12.584196610017257,0.635386611558646,0.165552960310273,-0.0726588439640502,False,-624.5819624616372,-548.7884874957324,-118.9074058718979,300.41131713985374,-167.90820419446527,-167.90820419446527,13579.0,-106.2165734,39.9606239,2018-06-19 20:09:03+00:00,2497.906,0.66,1.09,7.42,8.0,-12.08,-2.61,-0.24,GPS_Atti,0.0,0.0,18.0,39.0,4.0,False,0.0,0.1179326,flight03,1,0.10113468468690756
38.097,-106.21658317080944,39.960588112464535,8.56553514639965,-16.275027443244383,-166.81280434033647,-0.22955048,-0.14368328,-0.9767451,1.0135924,4.108039,12.560008,1490.0,64.98,18.185948974439626,-69.67107722871083,-11.166123560000392,-12.584196610017257,0.635386611558646,0.165552960310273,-0.0726588439640502,False,-624.5819624616372,-548.7884874957324,-118.9074058718979,300.41131713985374,-167.90820419446527,-167.90820419446527,13579.0,-106.2165796,39.9606019,2018-06-19 20:09:03+00:00,2497.962,0.66,1.09,7.42,8.0,-12.18,-2.64,-0.27,GPS_Atti,0.0,0.0,18.0,39.0,4.0,False,0.0,0.118209705,flight03,1,0.10113468468690756
38.137,-106.21658621756715,39.96057722945606,8.347456811778995,-15.882842106494254,-166.84776065374368,-0.2286979,-0.14810781,-0.9697505,1.0073007,5.571317,12.610235,1496.0,65.05,17.75191529545507,-70.95238474723669,-11.441651481178246,-12.608483969685537,0.684707786180228,0.1757601365187691,-0.0796678882536391,False,-624.4304469415576,-549.1596781101487,-118.6036325035529,301.6489995579122,-167.88900787771436,-167.88900787771436,13619.0,-106.2165796,39.9606019,2018-06-19 20:09:03+00:00,2497.962,0.66,1.09,7.42,8.0,-12.18,-2.64,-0.27,GPS_Atti,0.0,0.0,18.0,39.0,4.0,False,0.0,0.118209705,flight03,1,0.0943498263429306
38.228,-106.21658621756715,39.96057722945606,8.347456811778995,-15.882842106494254,-166.84776065374368,-0.2286979,-0.14810781,-0.9697505,1.0073007,5.571317,12.610235,1496.0,65.05,17.75191529545507,-70.95238474723669,-11.441651481178246,-12.608483969685537,0.684707786180228,0.1757601365187691,-0.0796678882536391,False,-624.4304469415576,-549.1596781101487,-118.6036325035529,301.6489995579122,-167.88900787771436,-167.88900787771436,13619.0,-106.2165796,39.9606019,2018-06-19 20:09:03+00:00,2497.962,0.66,1.09,7.42,8.0,-12.18,-2.64,-0.27,GPS_Atti,0.0,0.0,18.0,39.0,4.0,False,0.0,0.118209705,flight03,1,0.0943498263429306
38.268,-106.2165897892196,39.96056494546463,8.349612547170233,-15.737190305442542,-166.78485985152776,-0.23135984,-0.14262639,-0.9449893,0.98329777,10.904809,12.659897,1498.0,65.02,17.626046122143094,-72.2389578604118,-11.71936359261233,-12.631688969497686,0.0880442694760859,0.0101343952319643,-0.0935726982054213,False,-624.3882693287644,-549.5541026523149,-117.89324366842624,303.0484266028559,-167.43631387807,-167.43631387807,13659.0,-106.2165796,39.9606019,2018-06-19 20:09:03+00:00,2497.962,0.66,1.09,7.42,8.0,-12.18,-2.64,-0.27,GPS_Atti,0.0,0.0,18.0,39.0,4.0,False,0.0,0.118209705,flight03,1,0.09934496572620521
38.305,-106.2165897892196,39.96056494546463,8.349612547170233,-15.737190305442542,-166.78485985152776,-0.23135984,-0.14262639,-0.9449893,0.98329777,10.904809,12.659897,1498.0,65.02,17.626046122143094,-72.2389578604118,-11.71936359261233,-12.631688969497686,0.0880442694760859,0.0101343952319643,-0.0935726982054213,False,-624.3882693287644,-549.5541026523149,-117.89324366842624,303.0484266028559,-167.43631387807,-167.43631387807,13659.0,-106.2165858,39.9605797,2018-06-19 20:09:03+00:00,2498.048,0.66,1.09,7.4,8.0,-12.28,-2.65,-0.32,GPS_Atti,0.0,0.0,18.0,39.0,4.0,False,0.0,0.11692366,flight03,1,0.09934496572620521
38.346,-106.21659292743728,39.96055380404164,8.061180999103103,-15.440403862962526,-166.83592480256138,-0.23060754,-0.14787701,-0.9727062,1.0105468,3.5237005,12.694203,1500.0,65.03,17.244335750532194,-73.52930155397121,-11.998703951230686,-12.652354777912064,0.1231309012509882,0.0127903782031557,0.0755814313888549,False,-624.4793418416377,-549.879073497146,-117.2712298262813,304.3158403387547,-167.81699237430513,-167.81699237430513,13699.0,-106.2165858,39.9605797,2018-06-19 20:09:03+00:00,2498.048,0.66,1.09,7.4,8.0,-12.28,-2.65,-0.32,GPS_Atti,0.0,0.0,18.0,40.0,4.0,False,0.0,0.11692366,flight03,1,0.09654193747482304
38.434,-106.21659292743728,39.96055380404164,8.061180999103103,-15.440403862962526,-166.83592480256138,-0.23060754,-0.14787701,-0.9727062,1.0105468,3.5237005,12.694203,1500.0,65.03,17.244335750532194,-73.52930155397121,-11.998703951230686,-12.652354777912064,0.1231309012509882,0.0127903782031557,0.0755814313888549,False,-624.4793418416377,-549.879073497146,-117.2712298262813,304.3158403387547,-167.81699237430513,-167.81699237430513,13699.0,-106.2165858,39.9605797,2018-06-19 20:09:03+00:00,2498.048,0.66,1.09,7.4,8.0,-12.28,-2.65,-0.32,GPS_Atti,0.0,0.0,18.0,40.0,4.0,False,0.0,0.11692366,flight03,1,0.09654193747482304
38.477,-106.21659613190924,39.96054248575659,8.15348941811775,-15.202436146018837,-166.73018180213904,-0.23339577,-0.1390333,-0.9658129,1.0032938,3.6896706,12.731067,1498.0,65.04,17.076782374958988,-74.82264967972083,-12.278190871333186,-12.670606234736663,0.1602965430356562,0.0160953365466616,0.0641487538814544,False,-624.5972631922943,-549.8638322245185,-117.1205144291616,305.6036697383995,-167.75606582022675,-167.75606582022675,13739.0,-106.2165858,39.9605797,2018-06-19 20:09:03+00:00,2498.048,0.66,1.09,7.4,8.0,-12.28,-2.65,-0.32,GPS_Atti,0.0,0.0,18.0,40.0,4.0,False,0.0,0.11692366,flight03,1,0.09348326743621194
38.514,-106.21659613190924,39.96054248575659,8.15348941811775,-15.202436146018837,-166.73018180213904,-0.23339577,-0.1390333,-0.9658129,1.0032938,3.6896706,12.731067,1498.0,65.04,17.076782374958988,-74.82264967972083,-12.278190871333186,-12.670606234736663,0.1602965430356562,0.0160953365466616,0.0641487538814544,False,-624.5972631922943,-549.8638322245185,-117.1205144291616,305.6036697383995,-167.75606582022675,-167.75606582022675,13739.0,-106.2165922,39.9605575,2018-06-19 20:09:04+00:00,2498.089,0.66,1.09,7.4,8.0,-12.36,-2.7,-0.29,GPS_Atti,0.0,0.0,18.0,40.0,4.0,False,0.0,0.11553222,flight03,1,0.09348326743621194
38.554,-106.21659918876712,39.96053169540006,8.083633341956054,-15.047291418944516,-166.74886622256577,-0.22180752,-0.14407006,-0.9703321,1.0057331,4.23805,12.764346,1498.0,65.04,16.91170098963442,-76.12078129784572,-12.558478505696234,-12.686771942182572,0.6425673957447628,0.1298295298929384,0.0352347195148468,False,-624.6534124010975,-549.8909129846741,-116.94989716349114,306.8314633477589,-167.7488543880273,-167.7488543880273,13779.0,-106.2165922,39.9605575,2018-06-19 20:09:04+00:00,2498.089,0.66,1.09,7.4,8.0,-12.36,-2.7,-0.29,GPS_Atti,0.0,0.0,18.0,40.0,4.0,False,0.0,0.11553222,flight03,1,0.09196488683527432
38.645,-106.21659918876712,39.96053169540006,8.083633341956054,-15.047291418944516,-166.74886622256577,-0.22180752,-0.14407006,-0.9703321,1.0057331,4.23805,12.764346,1498.0,65.04,16.91170098963442,-76.12078129784572,-12.558478505696234,-12.686771942182572,0.6425673957447628,0.1298295298929384,0.0352347195148468,False,-624.6534124010975,-549.8909129846741,-116.94989716349114,306.8314633477589,-167.7488543880273,-167.7488543880273,13779.0,-106.2165922,39.9605575,2018-06-19 20:09:04+00:00,2498.089,0.66,1.09,7.4,8.0,-12.36,-2.7,-0.29,GPS_Atti,0.0,0.0,18.0,40.0,4.0,False,0.0,0.11553222,flight03,1,0.09196488683527432
38.685,-106.21660232173365,39.96052068529478,7.955178680233574,-14.784267288062734,-166.7237543670309,-0.21723737,-0.14493202,-0.9640832,0.9988262,8.228692,12.798245,1488.0,64.96,16.627274927431113,-77.4225942792466,-12.84025258947438,-12.701034053547614,0.6730945106129269,0.149432782303827,0.3611204266548157,False,-624.5281056272211,-549.9499025024395,-117.23613118699718,308.0845124420265,-167.6960880870986,-167.6960880870986,13819.0,-106.2165922,39.9605575,2018-06-19 20:09:04+00:00,2498.089,0.66,1.09,7.4,8.0,-12.36,-2.7,-0.29,GPS_Atti,0.0,0.0,18.0,40.0,4.0,False,0.0,0.11553222,flight03,1,0.09711575048031185
38.722,-106.21660232173365,39.96052068529478,7.955178680233574,-14.784267288062734,-166.7237543670309,-0.21723737,-0.14493202,-0.9640832,0.9988262,8.228692,12.798245,1488.0,64.96,16.627274927431113,-77.4225942792466,-12.84025258947438,-12.701034053547614,0.6730945106129269,0.149432782303827,0.3611204266548157,False,-624.5281056272211,-549.9499025024395,-117.23613118699718,308.0845124420265,-167.6960880870986,-167.6960880870986,13819.0,-106.2165985,39.960535,2018-06-19 20:09:04+00:00,2498.145,0.66,1.09,7.39,8.0,-12.47,-2.69,-0.29,GPS_Atti,0.0,0.0,18.0,40.0,4.0,False,0.0,0.11545038,flight03,1,0.09711575048031185
38.762,-106.216605390524,39.96050973417826,7.914340980379794,-14.702527667359492,-166.74203607369876,-0.21503094,-0.14970517,-0.97787815,1.0123713,7.4319386,12.826973,1494.0,64.95,16.538432191482485,-78.72713802640578,-13.123021006551404,-12.714656937752848,0.7023055549244503,0.150500897538202,0.3566378742456436,False,-624.5118406027682,-549.6370346545498,-117.2951284326918,309.32999362891985,-167.87762829951896,-167.87762829951896,13859.0,-106.2165985,39.960535,2018-06-19 20:09:04+00:00,2498.145,0.66,1.09,7.39,8.0,-12.47,-2.69,-0.29,GPS_Atti,0.0,0.0,18.0,40.0,4.0,False,0.0,0.11545038,flight03,1,0.09647723225118837
38.851,-106.216605390524,39.96050973417826,7.914340980379794,-14.702527667359492,-166.74203607369876,-0.21503094,-0.14970517,-0.97787815,1.0123713,7.4319386,12.826973,1494.0,64.95,16.538432191482485,-78.72713802640578,-13.123021006551404,-12.714656937752848,0.7023055549244503,0.150500897538202,0.3566378742456436,False,-624.5118406027682,-549.6370346545498,-117.2951284326918,309.32999362891985,-167.87762829951896,-167.87762829951896,13859.0,-106.2165985,39.960535,2018-06-19 20:09:04+00:00,2498.145,0.66,1.09,7.39,8.0,-12.47,-2.69,-0.29,GPS_Atti,0.0,0.0,18.0,40.0,4.0,False,0.0,0.11545038,flight03,1,0.09647723225118837
38.893,-106.21660869785208,39.96049820401311,7.807996487859742,-14.158324227564083,-166.70425692006543,-0.2262541,-0.15400483,-1.0188253,1.0549471,4.405021,12.880421,1495.0,64.97,16.02011571407011,-80.0360763384299,-13.405661931716145,-12.72940465319884,0.6773869672700439,0.118369907093121,0.3827129691839218,False,-624.6487352485105,-549.4319284636911,-116.74125053208986,310.64271113123874,-167.60021731803425,-167.60021731803425,13899.0,-106.2165985,39.960535,2018-06-19 20:09:04+00:00,2498.145,0.66,1.09,7.39,8.0,-12.47,-2.69,-0.29,GPS_Atti,0.0,0.0,18.0,40.0,4.0,False,0.0,0.11545038,flight03,1,0.09595863406089405
38.93,-106.21660869785208,39.96049820401311,7.807996487859742,-14.158324227564083,-166.70425692006543,-0.2262541,-0.15400483,-1.0188253,1.0549471,4.405021,12.880421,1495.0,64.97,16.02011571407011,-80.0360763384299,-13.405661931716145,-12.72940465319884,0.6773869672700439,0.118369907093121,0.3827129691839218,False,-624.6487352485105,-549.4319284636911,-116.74125053208986,310.64271113123874,-167.60021731803425,-167.60021731803425,13899.0,-106.2166049,39.9605125,2018-06-19 20:09:04+00:00,2498.194,0.66,1.09,7.39,8.0,-12.5,-2.71,-0.28,GPS_Atti,0.0,0.0,18.0,40.0,4.0,False,0.0,0.113747954,flight03,1,0.09595863406089405
